43,Bernex,01060000200808000001000000010300000001000000280000003BF3706FB768434176BFD65F2E453141EB7926A0B36843419ACB57C72E45314184673CDD3C674341DD43730B72453141CE91CD49286743415F012AE27E453141589454227B644341EA9CCB0C854931412691910A3E6543412A306608E44E31417DDA970277654341EC68A2680E4F3141560248807E65434101F0FC99134F31415D3765B7A1654341B6396C0D2C4F31412E166693CC6543413CBA6639194F314172C091F5A9664341D47545B9924E31416B1DDDAEBE664341D81EA7357E4E31418FE151656667434125E8B1DCC94D31417FB53647D2674341BB5564DD554D3141A33DCFB6E9674341076110863C4D314156571CA8ED674341DC2853E4374D3141E0831940F2674341E7F4B594324D314140FEB0B8F7674341C4F100962B4D314144C2097FFD674341DFAC2BB2234D3141E56C4C460268434122B9CAB61C4D31418F03E5950768434186435A63144D3141B9E4EC865B684341668020857F4C3141D3ADDC6A666843411FCDC04D664C3141426C10E76E6843414E90DF04494C3141DFF02D1195694341E8271A3D62473141FA371E2AA669434125CA68A80F47314114B6D189AA694341422E1257F34631416BC8409CAF694341AFE493C8CF463141FD53BA99B3694341E91FC08E81463141E289E8E4AB694341C227218B2C463141DD024AFC996943413FE4319BD74531416DF24D068469434103D2F1C4B24531416543849A4D694341469A77BC6B45314170315A6B3B694341421FAC8158453141F052484A20694341B406608D42453141B0A01B05FC684341FBDEDF6F314531415F24A528F3684341FBF1F52730453141BE69FD47DD6843415BD5353A2E45314110417CA4CB684341EF63101C2D4531413BF3706FB768434176BFD65F2E453141
44,Thollon les Mémises,01060000200808000001000000010300000001000000170000001FF5E3213D6A43411A00634AC154314142C536DA076A43417639A311ED543141F8369EDE5769434107088C2E6B5D3141F7BE6607B56943415A5D4A41F05D3141FBDDA019DD6F4341F0E0022AE5593141F3AEFF38FE6F434117A99029F2593141575570219170434148700713465931418025AC15AF704341F3D65B6E28593141E0FA84A0C470434175F57D900659314185755296DD7043416A7C9745E358314130C3CBE3DF704341EE7F7142AD583141DD8B91A5B2704341AA9659177D583141EF7AC2E9DD7043412631A126315831417D1DE102FD7043412B54D58E01583141AE078C4DEB704341CDDF3253CF573141B6ADB7F6DC704341D8EF289D4B57314174BE997BCA7043419610EDC6F756314104515EADA17043418319D48BA15631412558312EA16E4341E2C48E423B543141B2973153856E4341168C07132A5431419159DAACD96D4341BF061269F45331410FCF1457A56D4341E56DD238EA5331411FF5E3213D6A43411A00634AC1543141
45,L’Essert – Abondance,0106000020080800000100000001030000000100000015000000D4D7BE30116943415135606C152D3141BB33D78664694341FD84D42F592D3141212CE1F49A69434192095475522D314182C8C636C269434113E6FED0412D314136931D75E5694341BDB35B181F2D31417BB2B0F47C6A43413F92A42D3D2B314148E1E8236A6A4341CE03C79D8A2A31419E064044C8684341D8794379FA243141865BF92B4067434176DE85AF5F2331410B7A2C4CCF664341DDD422AD32233141FBC98C5F5C664341C7E200461323314155DB7DC66B664341F1FBDDCA9B23314199E554BA71664341C06C1B15C12331412155CCAE93664341959853208E243141145176809C664341E419E983C12431419625FD4EF06643419AA198AB5D26314124D55068386643414DCC3EF20D283141A610B11A3F6543414712BEC19A293141F07A6DAF3465434190E50BE4B12931414E4B23781A6543415BAB3A82FF293141D4D7BE30116943415135606C152D3141
46,Hemberg,010600002008080000010000000103000000010000001000000063F79AA33CD64441E0F77D2AB2E332414A7015F3E9D544412D79783DF4E332417E896EFAD2D5444176C4F4CF16E43241E7498149C1D5444119B3916B56E432414B091B4DB8D544418F53A56892E43241D1D28EA2B4D54441C2AE9D88DDE43241DAE914C525D64441E90741D552EA3241217995FA29D644412C7BD24885EA3241F1C8572444D644413B2C660E4DEB324178B3BB826CD644416C2F7497AFEB324137D09421CDD64441CE8EC8119AEB3241B258EC3BD6D74441E792B82276E832418BE64ECAACD8444139B9480F22E73241DDBC184395D84441BAFC777D48E63241D078B952D0D644414BF3CED552E3324163F79AA33CD64441E0F77D2AB2E33241
47,Saint Luc - Chandolin,0106000020080800000100000001030000000100000015000000D3158B9BFEF24341558A8A4FAF0D3141D63B69A096EE4341221B270631113141ED0BFEB828ED4341C0F6261F242131416CE69FF32DED434174402154BE213141FE87329B31ED4341F27AF00F2A223141739626424BED434104D4904B402231415D28E5D816EE4341D17DCCBBF022314199244B6BC0F04341976C0870E5243141AC939130F4F643418B901EBC431B3141C2609D7B17F743414AD956CA081B314188262A0B52F74341B2D0955D7B19314100D2747457F74341CC03517620193141B0C193D158F74341A0D5D3FAC31831417E3DFBF058F74341A70DBB616C1831413C08B1DC4FF74341266D63D60818314134719E2D3BF74341F9470B01A1173141D51BD6930BF443416CB3D424240E31419AA0E79AD6F34341D1CF4B9BC00D3141F353636497F34341B8E42480A50D31414376A2D275F34341FCC1DF38A30D3141D3158B9BFEF24341558A8A4FAF0D3141
48,Stoos,010600002008080000010000000103000000010000002B000000AB99C3C3178E44418DF900F125543241762FBA2FDB8D44411E2DFA933754324156A1F6BEAB8D4441B7817DDB3F5432418309FF27898D444190EA55376454324181085A0C6B8D44415D5931A291543241B04684AC578D4441D87E5D70A6543241317A29484D8D4441E49E0343BE543241A40B6130ED8C444174ED1C6E71583241F50E4C65468C44418C7C2D902D5A3241E896CF2C0F8C444166A49699405B3241D97B00BFB88B4441F5956C0F6B5C3241B5F6D6077D8B4441AF586F7D795C32410ECF040B4C8B44414A0972C90F5C3241B2BA459FB98A44415F05D27BF65A32410862DDE6CE894441645775F3525A3241C51629C7F0884441F0FA659C805932419F93383E1F8844417A3AB7D16459324132FACDE00C88444128F1D69E8F593241828697B4F1874441964C28A0E4593241E9935403FD8744417D51C05FF95A3241BE57D462688844413F4DFC5E045C324180DDBF6FA989444106621040CC5D32416DA4607D318A44419D2D8784905E32412F06E44E6D8A4441931672D5B05F324170B9BC5F15894441C94C18900F613241C5DE704B6F88444196D9A4F7A9613241E778A7C516884441E973EC397B633241A5070A7D1C884441E92723204964324140A6584FA48C44419CA43275446132411F4F552DBA8C4441D124D30432613241561152ECD18C4441BACFA34A0A6132415A435FE1428D444104D9FDA12F603241FC3B0113F18D44410E0D3A77645C3241669DD4CB208F44413F08F7B7065A324100B63F3D298F4441B1E26B768F59324167B996462B8F4441F5280735555832410AB2DB0FE68E4441A0871305195532415D7D15A4D38E44418DAEC880D5543241F3646565C68E444143BF1D0EAA543241F0D58C4E9E8E4441A0264B9376543241F012B69D808E4441D16ABEAC5B5432413DD88F7B5A8E4441F0577AFD46543241AB99C3C3178E44418DF900F125543241
49,Alpsteinblick – Gonten,0106000020080800000100000001030000000100000013000000C6E7F333EAEF444108A27EB42CF33241DD540087A5EF44414056E8A467F33241AA353A55EBEE444190BBE6DE81F4324109643B73C8EE44411231CE23CEF432411954E21B96EE4441D679C30B52F53241F483029B7CEE4441D4AD1EE7A7F632419652B098BEEE444169D4C0300EF7324112EED99AE4EE4441415F294520F732413E4DDB3112EF444139513C3C08F73241F07BBB0B33EF4441FBABC0EAEFF632418663636C17F04441BB1DAE3BFEF53241258AE62C36F04441D4FBFE90C5F532416B4265B852F04441A94DDFAB81F532419A76A4EDAEF04441B82CA7F39AF432414F7774368BF044415131A860E5F332416EF215026AF0444134DC9BA772F332419E35EFB452F04441089C0F2238F332418A43F5030FF044416A9A139512F33241C6E7F333EAEF444108A27EB42CF33241
50,Tschiertschen,01060000200808000001000000010300000001000000110000003988B8FA8F164541528362A37F1232411B130060B915454186F354D62B14324191A6F397C7134541C5D7F77B7C183241E82035665C13454119D5FF4C4E1A32416CAFF29D2C17454139D9AAF2761E3241794CE40FB8184541A8DB5B65062032417EEB09D1D218454135A526731F2032417DDC58FA18194541A69FCDA0002032412A09E00F6B19454157DC29EFAA1E3241290923849D1945417D52DC38CA1D3241A02D5A3CCB194541153B22928D1B32411750D89CCC194541B78B071D2A1B3241C54996684D194541FE978AEE921832417D7CA6B178174541B28B31F0EA123241A546912F59174541D0FF37758C123241BF9F706021174541DB0CDAB36E1232413988B8FA8F164541528362A37F123241
51,Savognin,010600002008080000010000000103000000010000001F0000007A09A1727A11454120D9DFC3C2AB314129F20CF55A114541A3E3268AD9AB3141B641F0921D104541FA3C6F39E8AC314145DE9589370D4541CC1F251A83AF31414C1E8DE6150D45418DEA455EBAAF3141A50A9014E90C45412436845130B03141A1669C76890C4541F35FE9F2D2B13141BCE68454920C4541A3AF93885DB23141B0FD9A7F6F0E4541F8C815F2AABA3141F49AA35A7E0E4541A49E5001E3BA3141338CBB18920E4541E5C1CCDF13BB3141B7F7DDB2AC0E454110B2921A3FBB31414CB4B56984104541018C3765D4BD31417A254D579410454140358FEDE3BD3141C52B9B2D661345413FDF173805BF314187992FD1EE1645413B70B0482BC03141EB150674FE164541791F02242EC03141FD83CFEE48174541F5A2ABFA21C031412CC14D3D6417454188129A020DC03141C1A17C6387184541648B01FB1DBF3141AA18E5C0A7184541A8B21737ADBE3141044554AEAB18454195640D9BF6BD3141E1AE4ABBA9184541F1AA2251A5BD3141B1AF75ED9D1845415D4FABEC4BBD3141E4C7086E8E184541D0E71B961ABD31419E98D4904E134541FFFA9CEFB6AD3141D3EE3D8C3A13454119259A469AAD3141ACFE1103C5114541F7F6DF91DFAB31410EFA289AB4114541FC2658E5CDAB314124B8CB81971145418FABD419C1AB31417A09A1727A11454120D9DFC3C2AB3141
52,Cheggio,010600002008080000010000000103000000010000000D00000096E2BAAC9F3C4441DFCC300F9BD73041C4853F136B3C444103A3AD5B4DD83041A20853D55C3C4441EF7DF5F2BAD8304196A84AB2623C44413917382257D93041C48FDD10843C4441A79BDFC0A9D930416BEB6D909A3C44410F789429D0D93041C479D27DB83C4441E53D5DCEECD93041496AB4BE813D4441558EC91602DA30416CC6E4E1983D444154A688EFFFD930416D69C52ABD3D4441F85E9719D2D9304199E8D258143E44411AE2DEFE78D83041A789BB2AC53C44415D6AD1172DD7304196E2BAAC9F3C4441DFCC300F9BD73041
53,Macugnaga - Moro,010600002008080000010000000103000000010000000F000000B6E8FD5F76254441EEFB947188A430416408B0E9E8254441271EEE13B7B03041526BAC6D14264441DD76C94B4AB13041D2DF238DF5264441F537369750B23041D7475FBC19274441C4E7F5C266B23041D940A7122928444130136E30B3B230413DF1E4793D284441E22E8077ABB23041E3CB97B1C42844414938EA4E6EB230415E9A968FE22844417545A6EA36B23041B01D9DBD2E294441F43D2F1349B13041BF82A8F221294441C9DD80C2A6AE304122AFD74B1D2944414EC7F36938AE3041FCE17A2C982744414A979FC822A93041566564C0992544417F9EE05452A43041B6E8FD5F76254441EEFB947188A43041
54,Macugnaga - Belvedere,010600002008080000010000000103000000010000001D0000008954F6E8821F44411B44474ECAA23041741047BC1A1F4441CF28A9D0CDA230412E4DC942F81E444175685F5637A33041F9792860C51E4441A2CA1094D8A33041CEC5C345C01E444130B71A2879A43041F69DF81BD01E444125939F0DBEA430412D661C89D61E44413F611309DAA4304143C45206F21E44418BA48E8523A53041E9B2FEC2111F4441494F574765A530411F2A03E4421F4441E6F24909B7A5304130A8A2FE541F4441BF321F29CFA5304104270C08821F4441CE2DF4F601A63041DD739290DC1F4441CC63DA914FA630417D4EB27EEF1F4441E27B65EB56A63041C1ADEAD722214441456E6F98BBA63041A5165E28D62244413E47FCC438A73041FD171E13E6224441A31D785D3BA73041DDE4C3A32F2344418126DF6047A73041A5D03E27962344415ECBB20C53A73041A046AE5CE1234441B0C7EF2141A73041AEF09AA501244441FC23EA49EEA63041D0D0367F382444413A4E2650E8A5304152DBDDE4EF2344419A47CBB08CA53041AC5AF04FDA234441B177EA7571A530412942CF1479234441E0AB6B032FA5304152A597474520444115DE2B1912A3304196A55F7EEC1F4441C255CCF6D8A23041FAB9E9D1D51F4441E5F1A757CBA230418954F6E8821F44411B44474ECAA23041
55,Arosa Lenzerheide,0106000020080800000100000001030000000100000027000000604B73FE6D0C4541D9C85724E4EF3141B2CC3CD0570C454178EBA26CF2EF314157425DB6410C454118AA566103F031415C93F9641F0C4541580F5E7E32F03141A527FBEF360B4541D838A6FE43F331411AC6B6EB290B454133332E6093F33141A6DB846C370945418FE4A4BE3F103241707B7087600945414D4CB9B5E4103241B2EB8B7B9109454152B15B552211324158758F7DD809454148637BE2521132411FF093F0BD0A454160C7628AE91132417B202B2DC80A4541AD574732EF113241104C4935C710454163618FA82C0E3241477C7F7DDE134541622AF32E3C09324137B8FF8E8A174541667265058F0A324142C5FA8A981B45411EBBD7A4A10F32413D0529B0D31F4541E69E4DB3C116324162DDC8B3632345416059149FC8183241F8F6A16B7A2345412BB1D15CCB183241B38ABFCC99234541FF5A4E22B9183241A7DBA67AB62345412B1809108E1832418B03B29BCF2345414DACD5E04A18324163F6677201244541219DFFC591173241DFB5328D29244541C424765CF3163241CC35F28F3D2445414610876B981632414CD8F2E746244541855D371C5116324134C29BBD4B24454137C191A0EC1532411E27D830802445416E198C4EDB0F324148F03CF06B2445415031BA70330F3241BE1467103022454107EFA444980B32413A94279EBC18454118EA4F6BE1FC3141A4F5154ED91145413E65416D42F331411286757FCB11454111A9923A37F33141069278D4471145410A2612D6D6F231417B00A5372D114541542B5880C5F23141AE50832AB20C45418AA16535F1EF3141350099C5A10C4541D734CC8DE7EF3141C85D2B50860C4541A1A62EC2DEEF3141604B73FE6D0C4541D9C85724E4EF3141
56,Hoch-Ybrig,010600002008080000010000000103000000010000000D000000F79FF8913A9B4441787185581A6A32412D114146619B4441C5045D124B7032413B5712B7889B4441F8216BBA9A76324190FD4F4B039C4441B797E2ACEA773241F2D4E842899C4441CF2908B7E4763241C3E804CE209E4441189A76249571324121F4767FEBA14441A577802A54713241806C1F02DAA14441492EB3D87A703241F96997B317A14441909586E44A69324173F4F846589F4441ED81198AC9653241060E1675EE9B44411550A7CB19683241B4ACDC29379B44415C66A1D58E693241F79FF8913A9B4441787185581A6A3241
57,Mythenregion,010600002008080000010000000103000000010000002500000043E68191419344418330D57FA8693241BBFAD6AD8D9244411E761494686B3241D24791DEEE9244413CC4F663556D324115542799F69244413FCAD269536E324176ABA6414A924441D1553C41066E324145A3EBD26C914441125C3170C96D3241A7BDEC30848C4441696B1972936D3241AC0CAD548F8C44414FE7F8B9056E3241CBC0337C288F444161532722527232410438FE1403904441F065393686753241B0414CBEE68F44411CB86E009E783241198F740F188E4441333C8ACB677E3241288047455C8E4441A437EA069080324164E302E2B28E4441638750D3E280324104EAE0BCD48E4441319F773FFA803241FF36CFC0238F44416BBF51FBFF803241EBD8E9F13D8F4441E25CE608FE80324147467F1A7C8F44410CAD3C39EF803241CB3591A9948F4441A8DEFFA9E38032418137AAE334914441060A88BCE67E32414AF57B8C8C924441D9B36142047D3241CBD9C7C323944441F17761AC9C7A32412F42F9222A94444161FD8D0A937A32415E600CBA5A9544415D36C96BB7743241202D42F8949544412FEB10B550743241C1FBFFE1D0954441579712132D7432419DAA8ED4EC9544419C8A02731C7432413B5712B7889B4441F8216BBA9A7632412D114146619B4441C5045D124B703241F79FF8913A9B4441787185581A6A3241B4ACDC29379B44415C66A1D58E693241336B05ECAE984441EF567262CC6432410AEEB3DA4F9644417380F2D917623241E46FC9669F954441CC15409EF6603241C940D3D3509544413A6F746CAC603241B0283CEDFE944441561152FFCD60324143E68191419344418330D57FA8693241
58,Chäserrug,01060000200808000001000000010300000001000000100000002D6065055AEC4441B5681F3535AD3241B8A4AC1A77EB444145C7478B04AE32416826761568EA444132EA03B87FB13241568C45ADFAE9444169C29985E7B23241CF71B69123E74441A4F8F3B966BC32417AF5C031F7E6444128FC57771DBD3241D50DC8B637E74441D7ADDB281ABF32411999677361E74441BD8F1F7B84BF3241462E46AB77E74441D9C01C16BDBF324113865AFE97E744416DF2D2C2EDBF3241F38B55358EEC4441CDBC4EACBBC13241AFB2A9059DED44414C69B40114C0324137C752CE48EE4441146E31702BB83241B8E41647CFED44415E1597370EAF32415CD5625B8CEC444184D83F2C35AD32412D6065055AEC4441B5681F3535AD3241
59,Madrisa,0106000020080800000100000001030000000100000019000000FBD330A8784045414780EB804C3E324130BC9D0A723F45414E5EB916A741324100C56599313E454139705EF6BE453241BC52E3237A3D45419629EE6DBC4832415E16F9AF8C3D4541EB0B9037DD5032416D733F05A33D4541EE2B6A097353324130CE8D021E3E45411A3286BDEC533241107D1CE29E3E4541C81DD8D69F5332416B0230A6CA42454184A64476144D3241A82DB0C94344454101703F4763493241B5163E907544454111131F8AE6483241056A778978444541BBF5C67FAB483241C2A0B8EE7B444541827F3B0868483241517E6CA47844454178A83F4C16483241AACF014161444541572EB3F03A473241DFEE4844AB434541987E8F98414432415BD2797D6E4345412E066C5B43433241C5B9B22CBD4245419A5157FD65403241FD82B16880424541E9247F965F3F3241764158D458424541D71E2DE3DC3E3241E2B864422142454163E7A63A953E3241267FE094C84145416097A913413E3241E10B53D275414541F25757A3FE3D3241A8C5B42329414541565B9B13963D3241FBD330A8784045414780EB804C3E3241
60,Parsenn,01060000200808000001000000010300000001000000130000001941FA27453A454186F091AB2E1C32416B0F729BF435454196D05202B8223241EDEFAD4CDC344541D70D11DE522732417180F050C7344541A3C2F90FCF273241EF0F6DE53A35454105B6A3FC123832413886EAEBD135454130C804C9173C32417AC986C61A3745414DE08EC0FF3D3241967CCF2E7C3845419408F4AAC13C3241F4E950C7633B4541E58BA94A0F3B32413CFB60ABA43F4541DE1F18A6E438324150C25E5AEC4045415FF0FEF0FF383241E97ED023064245418D91A53FD2373241A9C2701ED24245416B000901393032412427D4677A424541FC3961F56A2E32410160FFA4253E454128D5F8F33F223241CC85C4A4B13C454134B2D9672B1E32413535F7E6EB3B454158956732381C3241C5A4303E533A454176FBE2491D1C32411941FA27453A454186F091AB2E1C3241
61,Pischa,0106000020080800000100000001030000000100000010000000B1BA57D8FB434541C2569A343C1B32417985269ECB4345410A134B9D741C3241E8A35B30AD444541C84E6122751E324102F221F9FB454541D4ED592FBF203241E20D7607664645412D1B9587E71F3241C2A653600D4745414C17C0794E1F324120D3E22884474541D5146543F91E324196B8BCB8B247454195D5D1DED71E324181A354B84E484541A2FCBBFC671E32417D1ED97476484541F609D31E5D1D3241F0E15432C7484541F3652820B51B32412DBFD05FEA4845418C2C8766FC1A3241BA2D24A3D4474541C470656A1E1832419930365971464541DA8F19A31A173241E9201F2E4D44454158F668DE711A3241B1BA57D8FB434541C2569A343C1B3241
62,Jakobshorn,010600002008080000010000000103000000010000001A000000E18583ADCF3B4541BFF14ACBF40332412ADA5067B23A4541CE8714777B0532416313A093913A4541BBDEAD08740732418BA974B7EE38454183F8ADE6250C3241454FEB6CCC38454108C1A0D5DD0C3241B74E44D17339454176EE440199113241F60EB1141139454179B84C797E133241C6D5B13B9D394541DFC9DD14B41432412B8E70AE73394541A556237BF91432414B4546757B39454122F9FD70261532410DBB2FFA0B3A45418E84083D1E153241AC99A2F9543A4541F82C6F1216153241E1355EDF5D3B4541EC35658A36173241BA1812A6BC3B454187A80ED1611732416479E8FE533C4541760836CC2A173241F107C81EDE3D4541C6E96FB92612324132943DA1873E45410026FF7E740F3241DD670087113F4541565BE9B5A40E324162BE0410B83F454145A5D522B60F32415E3D9A89BF424541B9555D0F2A0D3241AB6B64B89F424541860A5284220C32415BF5C00C8F424541486BAAC8050C3241936B9DB2D7404541812B1D97C20A3241320410EA9540454172B906AC6706324114FEC85E813D4541F8A3F12202043241E18583ADCF3B4541BFF14ACBF4033241
63,Schatzalp/Strela (Davos Klosters),010600002008080000010000000103000000010000000A0000003A1780195239454152761A18311732411242016203384541CCDC01F620193241C3C39EA07C354541FF272AD1821C32411243F07777354541CF027412591E3241BBAB19C824384541269E9A119C1C32410F17E1944139454195A1C2FE271C3241E2A3B0F5C43A45410929E7FED41A324185894DD1C83A4541EB0637D48E1A32417318AA227F394541672BD97B971732413A1780195239454152761A1831173241
64,Bündalift – Davos,010600002008080000010000000103000000010000000D0000004FAC47AD3D3D45416467EA2EB21B324141064A3F293D45414B6F70EA6B1B32414CFF1A6FF53C45411C375C75761B32416ADF5ECBE63C4541C9655A37DC1B324198C13699B53C45417E43F0F0271C32417A073717CE3C4541AD230B4D631C32416DACF59AEA3C454150D1579E871C324167B3C7782A3D45412B41C495691C3241BFCC978F523D45414FD6E2CE0A1C3241C2736434B93D4541403F2A4AC51B3241C2D121D0D83D4541187BF2E74F1B32412F9FAE3CAF3D454108DD32A3371B32414FAC47AD3D3D45416467EA2EB21B3241
65,Skilift Selfranga,010600002008080000010000000103000000010000000A00000089774DE2C642454158787512233132414FC1505FC5424541538A1D0433313241AB2C337998424541B897D8940C3332417FE0B8C068424541B4FB38D8D5343241B994C0AC09434541440135BBAC3432419AA6D01F6143454108E726FC74313241A59682DEED424541B82BE2AF48313241215C65F5D6424541008750EB433132410B5AF974D0424541DDB27D623D31324189774DE2C64245415878751223313241
66,Rinerhorn,01060000200808000001000000010300000001000000170000002E32BD74AF384541EEBEB6EBBAF83141590741F7A9384541B739215EBCF831419C3DB0E293384541A2CA677BC2F83141BC420288B13745417484D3793AF93141B6CE6D46A633454192E105B904FD314102BA845E7933454101CD8EDE36FD3141AFF82D4551334541B5BEF40793FE3141FE5C19D94D334541B22C9DEAFCFE3141C99C58D6423345419F077AAA9C003241BC982A134B33454152EF7E8F5B0132415C2B93EE6E354541B035D3C39E033241840ADEB7793545413031D86BA803324165F8DC33763745413563F1A75C0532413A2D10079E374541074E6B6B780532419A16F7CB0E384541AB88D6A2C2053241FA94F2B63538454124B09A70C9053241D562241E643845414B120476C10532412F4C9F3C8438454117BC05B7A9053241ACA45A74A7384541ED3B6D3450053241D549E7E70A39454125D49EC9130332418AD3C4425E394541C2B9EBFF5DF93141013A80F335394541126E8782BAF831412E32BD74AF384541EEBEB6EBBAF83141
67,Bormio Ski,01060000200808000001000000010300000001000000140000008D92440FEB8D4541625D9CB53B8A314119BB312DD88D45414625F0C2E18A314104BC3076C08D4541C42865760A8C314121D99F76478C45411598AA60248D3141C23E9BF72D8C45413B2639D68C8E3141F4DE9B8C838C4541B2399D569D8E3141C6824A2E828E454181473ADDE38C3141E206E927A58E45417E7BDF64F88C31416B4B96FEC58E454120862066F18C3141A00175FD7290454168BAB8AA878C314177D7C744959045415789A8AB798C31419C2B4645AE9045410B4A5999458C314100B8FC39F99045415905B30BA68B3141301EF7D216914541136618F320893141D413977FE39045412D51B31155883141D6B440D80A91454149234E3EF687314183E42A1AC99045412F17315338883141EBEC2707888F45412793FF3113893141A4949F434E8E45415A38C7C9198931418D92440FEB8D4541625D9CB53B8A3141
68,Brévent/Flégère (Chamonix),01060000200808000001000000010300000001000000100000006C3B181CB98043417AFE98D955A93041ADBC5E732E814341FCE5F936B5A93041229A85EFA78143412F60FEFD66A930419B6B19363F834341DDD9A6F86BA73041E31FE0BD208443413DC51A3DE1A33041CC89ED9949834341B5AB1BE37F9D3041DE9A6944048343411836B898719B304143AF2192038343414B3DC3836C9B304150FC05BBD1824341AA5C79E0F19930415DF2F0E59982434155EB578D76993041B38E08D4358243418601159A979C3041A273F40A6D814341C2F466BAD49E3041639D3875FD7F434129A361B4FB9E30410DDE980AC97F4341258B5D9E0C9F304145FC860CBC7D4341E59EFED060A030416C3B181CB98043417AFE98D955A93041
69,Balme,010600002008080000010000000103000000010000001200000033F8A7AAD48B4341844BF65870B43041037AFB58AC8B4341AF68E665C4B43041707BDBEAE68A43414E2912BE53BB3041EA288651CF8A434116B3E8A110BE304103AB99AA93894341CD32B98E48C13041BAC4C3B0BA8943415F6272F8BDC13041D9BA741CF88A434131567EF247C430419F98196CD08B43410AE661921CC63041641D402D878C4341A9D345F522C6304114717F9FE18C4341A760D9C9C7C53041436E35DC478F4341FB41615365BE3041294D81C6A18F43411B3E0F6839BC304135D21332948F4341FD3C6E8D46BB30413E07CB51468E4341E08C155780B83041C61922F7418E43414B78B91377B8304176AB872AF48C4341AD694331B1B53041591F2E19028C43417E3AD77EE5B4304133F8A7AAD48B4341844BF65870B43041
73,Vormaine,010600002008080000010000000103000000010000000C00000022BD5D203E8D43417DCA96DB48B4304183430582FA8C4341F6C98412D0B33041AD845B728D8C4341E84C649A7FB33041484EA057D48B4341448FAC7FB7B33041B4CEA5F6C48B43410B92B0C132B4304133F8A7AAD48B4341844BF65870B43041591F2E19028C43417E3AD77EE5B430416E8A63B9658C4341C43314FF39B5304176AB872AF48C4341AD694331B1B530413C81A3531D8D4341E18CE4FB85B530411CA3AF4D538D43410F0454E7E8B4304122BD5D203E8D43417DCA96DB48B43041
74,Corviglia,010600002008080000010000000103000000010000001B000000D9B079E525384541EEDF1EE7D8923141C29616DC863745417CDB35B8CF953141394B6BA6D034454108C45FE96A9831410B0EC6CE713445411D81C4ABBD98314173067BE73F3445415AF0AFF66199314143190DE23834454165F450C5B899314138324B2D21344541FC562AD2DD9A3141A83B3BD803364541219FEF85959F3141EF0C7D9DCA36454164A79F0187A13141B3D0309EA0384541A29659B1EDA2314161F07044C13845414728469E06A331411C86B723B639454187FF728FC1A331415FE42885933C4541BC8BD4576EA331418EF3C65E4A3E4541595BFACF77A23141ED670BF1E73E4541B10B754CABA23141664FC798D9404541ECF8AE162FA5314193077F694D414541A023B3FD88A53141D575BC2999414541E0BD349428A53141864B7897A94145415F2200F2E0A33141F58E665A5B4045411A2892B15D9C314148E2EF89013E4541735F290EDE953141146FD83F8F3D45416AACACA2A19331410481189C733D4541DE54690B778F314154D78EE6DE3C45418A995CBB798E314199F25F11B03B4541E2C08337948E3141005398A49B3A454142E33DAC828F3141D9B079E525384541EEDF1EE7D8923141
75,Samedan (St. Moritz),0106000020080800000100000001030000000100000007000000A7DA64AA1941454197389323D4A73141BBFE6EBE40414541917C8E50C4A73141592144C2D341454110F02FFDA4A53141A7065A55A94145418BB8ACA56FA531417A1ECA295B41454138189A55BCA531413AB5B6150441454111B62D6DA3A73141A7DA64AA1941454197389323D4A73141
76,Corvatsch-Furtschellas,010600002008080000010000000103000000010000001A000000F5BAEE2FF6364541A41550CE88703141A10556ABF93545413E109354C1713141C5AEBBD91B344541F057AC1ADD76314193DB605C5C34454142EED13C9978314154F7976E6F344541D9832102F17831410C22B9C514374541D7BCF7231A7A31411E5E336BA238454111AC5FFB057E31412528F132F73845414E97310BDC7E3141D6AE51B293394541BEEAA2A0EF8231416275915F97394541B7DFC42008833141C16F0E36A4394541DEA830BD5D833141B96BE234D2394541B55C288490843141496A8AA7A73C4541B72557D0088E3141EC3E3AC81D3D4541416669C76F8E3141BCA3B55B5E3D454178FA7AC6358E3141040A6595E33D4541E1088BEEAB7F31410787F371493E4541E89A8C0F887C31413E4AE785F43E4541FE427B08A9783141A8952F39F83E4541DD17FB25BF773141E680C0A3513E45412DBB34337271314109DA896ED43C454108543C23F16F31412B103334473B45417D444560276F3141E4E48917483A4541DF743751D06F3141963A420864384541FBFFFAFEAD6F314107F2113CB1374541EC946C5BA16F3141F5BAEE2FF6364541A41550CE88703141
77,Diavolezza-Lagalb,010600002008080000010000000103000000010000001600000006B0977FAD4D4541A8B6DBAE1D6F3141BA72BEA0FD4C4541962572EF5A6F3141FB663076B44C454135C32E612D70314125AED824314C4541222FCD7F49773141409C13907E4C4541A055180AD47C3141921E5282674D454199C3D8331C82314143A843E9BF4D4541223252B370823141D07A1622035445418DB9D0986C7F31411227D84EC3554541A8C754B73F7D31417C902E9A5B5945410BC21690CF7B314185CEB1D7DF594541FCCDFFDD267B3141B3BA2E01305A45414C88BF26537A31415BC7AE37075A45414F782C1E00793141F2A04C50775945411ECD8652C0773141E72D7C50405845415A039DA11E773141C48FCA6AD0544541761D1385FD763141CF59BC4B485345414BA5EC8DDE743141F20C436A12534541B234BC8FAB733141C0926D2972524541995AF69A1A703141111D9682FF504541E322A136F36E3141320C2336884F45414BD99B74786E314106B0977FAD4D4541A8B6DBAE1D6F3141
